,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
19093,24,4,11875,0,12,2,3,0,4,1,0,0,23,0,0
19094,32,5,1687,15,1,2,4,0,4,1,0,0,56,0,1
19095,3,4,17584,1,13,4,14,3,4,1,0,0,6,39,0
19096,29,4,14120,14,6,2,10,0,4,1,118,0,45,39,1
19097,19,6,10837,12,5,2,10,0,4,1,0,0,39,39,1
19098,35,1,15236,8,2,0,5,1,4,0,0,0,34,39,0
19099,11,4,7179,9,4,4,13,1,4,0,0,43,28,39,0
19100,34,4,5765,12,5,2,4,0,4,1,0,42,45,39,1
19101,34,6,3882,11,15,0,12,1,4,0,0,0,38,39,0
19102,10,0,9290,11,15,4,0,1,4,1,0,0,34,39,0
19103,19,4,19755,11,15,2,3,0,2,1,0,0,34,39,0
19104,13,4,14504,8,2,4,10,1,2,1,0,0,34,39,0
19105,2,4,11925,15,1,3,12,3,4,0,0,17,34,39,0
19106,24,4,19591,9,4,2,10,5,4,0,110,0,1,39,1
19107,36,4,3330,9,4,0,1,4,4,0,0,0,34,39,0
19108,15,4,8339,9,4,2,4,0,4,1,107,0,39,39,1
19109,43,2,12957,9,4,2,10,5,4,0,0,0,39,39,1
19110,36,4,16495,11,15,0,12,3,4,0,0,0,28,39,0
19111,43,6,4232,11,15,4,5,4,4,1,0,0,36,39,0
19112,7,4,11680,9,4,4,4,1,4,1,0,0,34,39,0
19113,24,4,19558,11,15,2,8,0,4,1,0,0,34,39,0
19114,3,4,10533,1,13,4,3,1,4,1,0,0,56,39,0
19115,33,6,17406,9,4,2,4,0,4,1,0,0,34,22,1
19116,12,4,18897,8,2,2,6,0,4,1,0,0,34,39,0
19117,27,2,6365,14,6,4,10,1,4,1,1,0,34,39,1
19118,3,4,11125,11,15,4,6,3,4,1,0,0,39,39,0
19119,27,6,16945,15,1,2,12,0,1,1,0,0,75,30,1
19120,5,4,21631,15,1,4,7,3,4,0,0,0,23,39,0
19121,6,0,13132,11,15,4,0,3,2,1,0,0,3,9,0
19122,16,4,15744,15,1,2,4,0,4,1,0,0,45,39,1
19123,26,4,10780,4,9,4,7,4,4,0,0,0,34,26,0
19124,41,4,3717,15,1,2,1,5,4,0,0,0,25,39,0
19125,15,4,20393,15,1,0,7,4,4,0,0,0,34,39,0
19126,8,4,3904,15,1,2,10,0,4,1,0,0,39,39,0
19127,18,4,9337,12,5,4,3,1,4,1,0,0,45,39,1
19128,30,4,10520,12,5,4,10,1,4,0,0,0,17,39,0
19129,27,4,11892,0,12,3,1,4,2,0,0,0,23,39,0
19130,15,4,9671,11,15,2,12,0,4,1,0,0,45,39,0
19131,45,7,4887,9,4,2,4,0,4,1,0,0,34,39,0
19132,20,2,17058,15,1,2,3,0,4,1,94,0,34,39,1
19133,23,4,7228,10,7,2,10,0,4,1,0,0,34,39,1
19134,18,4,17280,14,6,2,10,0,4,1,0,0,70,39,1
19135,39,4,12172,0,12,6,7,4,2,0,0,0,34,39,0
19136,3,4,14358,15,1,4,10,1,4,0,0,0,12,39,0
19137,13,2,11586,9,4,2,11,0,4,1,0,0,34,39,1
19138,34,4,16120,15,1,2,12,0,4,1,0,39,45,39,1
19139,13,4,7413,10,7,2,10,0,4,1,94,0,70,39,1
19140,13,4,671,9,4,2,10,0,4,1,0,0,34,39,1
19141,6,4,13815,11,15,2,7,0,4,1,0,13,23,39,0
19142,10,4,6291,11,15,4,8,1,4,1,0,0,42,39,0
19143,10,4,11,5,10,2,8,5,4,0,0,0,34,39,0
19144,32,4,12728,15,1,2,1,5,4,0,0,0,34,39,1
19145,11,4,3044,9,4,2,10,0,4,1,0,38,34,39,1
19146,12,4,6218,9,4,4,10,1,4,0,0,0,34,39,0
19147,34,4,7968,15,1,2,4,0,4,1,0,38,61,39,1
19148,23,4,1857,8,2,2,3,0,1,1,0,0,34,0,1
19149,10,4,2105,11,15,4,8,1,4,1,0,43,34,39,0
19150,34,2,1951,12,5,2,10,0,4,1,0,42,28,39,1
19151,28,4,13337,9,4,2,10,0,4,1,0,0,39,39,1
19152,11,2,10643,11,15,5,14,3,4,0,0,0,17,39,0
19153,7,4,11680,15,1,4,8,1,4,1,0,0,23,39,0
19154,34,4,1742,8,2,2,3,0,4,1,62,0,45,39,1
19155,5,4,259,7,3,4,1,3,4,0,0,0,12,39,0
19156,16,4,5516,9,4,2,4,0,4,1,0,0,45,39,1
19157,46,1,21470,12,5,2,4,0,4,1,0,0,45,39,1
19158,5,4,17980,15,1,4,14,3,4,1,0,0,34,39,0
19159,17,5,15306,15,1,2,12,0,4,1,0,0,56,39,1
19160,4,4,16142,15,1,2,1,0,4,1,0,0,34,39,0
19161,18,4,7556,12,5,4,10,1,4,1,11,0,50,0,1
19162,28,6,14155,9,4,2,5,0,4,1,0,8,66,39,1
19163,15,6,17706,9,4,2,3,0,4,1,0,0,34,39,0
19164,37,5,8480,9,4,2,12,0,2,1,0,0,34,23,0
19165,15,1,20698,9,4,2,1,0,4,1,0,0,28,39,1
19166,32,4,1235,9,4,0,4,4,2,0,0,0,34,39,0
19167,44,4,20083,11,15,2,4,0,4,1,0,0,34,39,1
19168,36,4,2438,9,4,2,4,0,4,1,0,0,45,39,1
19169,0,4,11423,0,12,4,3,1,4,1,98,0,23,39,0
19170,12,4,14364,11,15,4,14,4,4,1,0,0,50,39,0
19171,28,4,13016,9,4,2,10,5,1,0,94,0,34,30,1
19172,5,4,2902,15,1,4,3,1,4,1,0,0,34,39,0
19173,32,4,8406,15,1,2,4,0,4,1,107,0,34,39,1
19174,18,4,3345,7,3,3,12,3,2,0,0,0,29,39,0
19175,62,0,4934,11,15,2,0,0,4,1,0,0,34,39,1
19176,10,4,17643,11,15,2,6,0,2,1,0,0,34,39,0
19177,18,4,14416,8,2,4,14,1,4,1,0,0,34,39,0
19178,20,4,16910,0,12,2,3,0,4,1,0,0,34,39,0
19179,23,4,20495,8,2,0,14,1,4,1,0,0,45,39,1
19180,27,2,20227,8,2,0,13,4,1,1,0,0,34,39,0
19181,36,4,18845,11,15,2,3,0,4,1,0,0,34,39,0
19182,22,4,12873,12,5,4,1,1,4,1,0,0,34,0,0
19183,3,4,5391,15,1,4,8,2,4,0,84,0,17,39,0
19184,1,0,4927,11,15,5,0,3,4,1,0,0,12,39,0
19185,18,6,3190,11,15,2,3,0,4,1,0,0,34,39,0
19186,31,4,11249,8,2,0,8,1,4,0,0,0,34,0,0
19187,29,6,20572,12,5,0,4,1,4,1,0,0,23,39,0
19188,30,7,20546,10,7,2,10,0,4,1,0,0,39,39,0
19189,29,4,16879,15,1,0,3,4,4,1,0,0,34,39,1
19190,34,7,11045,11,15,4,14,1,4,1,0,0,34,39,0
19191,19,4,16557,0,12,2,8,5,4,0,0,0,16,39,0
19192,29,4,13325,11,15,2,3,0,0,1,0,0,34,39,0
19193,14,4,2145,11,15,4,3,1,4,1,0,0,39,39,0
19194,13,5,20012,15,1,2,12,0,4,1,0,0,45,39,0
19195,25,2,6033,9,4,2,10,0,4,1,94,0,34,39,1
19196,20,4,14600,11,15,2,3,0,4,1,0,19,34,39,0
19197,43,4,20812,11,15,2,14,0,4,1,0,0,38,39,1
19198,18,4,7397,11,15,2,7,0,4,1,0,0,34,39,0
19199,4,4,14447,11,15,4,3,1,4,1,0,0,28,39,0
19200,16,6,16001,11,15,0,3,1,4,1,0,0,61,39,1
19201,33,4,14342,15,1,2,12,5,4,0,0,0,32,39,0
19202,23,2,6606,11,15,2,1,5,4,0,0,0,34,39,0
19203,18,4,5440,11,15,5,14,3,4,1,0,0,45,39,0
19204,23,5,3302,9,4,4,10,1,4,0,0,0,39,39,0
19205,4,4,1867,15,1,4,12,3,2,0,0,0,12,39,0
19206,39,4,434,9,4,2,4,0,4,1,85,0,34,39,0
19207,28,4,8506,8,2,4,10,1,4,0,0,12,34,39,1
19208,30,6,21230,9,4,4,5,1,4,1,0,0,61,39,0
19209,1,4,14925,1,13,4,12,3,4,1,0,0,28,39,0
19210,23,4,14095,6,11,4,3,2,2,1,0,0,43,39,0
19211,27,4,10781,11,15,0,12,1,4,0,0,9,34,39,0
19212,47,0,12856,11,15,0,0,4,4,0,0,0,31,39,0
19213,6,4,13752,15,1,4,12,3,4,0,0,0,34,39,0
19214,27,4,13840,15,1,2,12,0,4,1,0,0,56,39,1
19215,25,4,538,11,15,2,3,0,4,1,0,0,45,39,1
19216,25,4,4223,9,4,2,12,0,4,1,0,0,34,39,1
19217,14,6,1677,11,15,4,3,3,4,1,0,0,45,39,0
19218,6,4,10918,15,1,4,7,3,4,1,0,0,17,39,0
19219,25,2,8192,5,10,3,8,1,4,0,0,0,28,33,0
19220,2,4,17478,11,15,4,8,3,2,0,0,0,34,39,0
19221,17,2,12134,1,13,5,7,1,2,1,0,0,34,39,0
19222,35,8,8697,11,15,2,1,5,4,0,0,0,23,39,0
19223,24,2,17506,8,2,4,8,1,4,1,0,0,34,39,0
19224,0,2,8053,6,11,4,8,3,4,1,0,0,39,39,0
19225,42,4,4341,11,15,6,1,1,4,0,0,0,34,39,0
19226,10,4,5733,11,15,4,1,1,4,0,0,0,36,39,0
19227,20,4,8205,8,2,2,7,0,4,1,0,0,36,39,1
19228,7,4,16078,11,15,4,8,4,4,0,0,0,28,39,0
19229,5,4,12673,15,1,4,4,4,2,0,0,0,34,23,0
19230,2,4,4912,2,14,4,8,3,4,0,0,0,12,39,0
19231,36,2,9612,0,12,2,8,0,4,1,0,0,34,39,0
19232,36,4,1485,6,11,0,8,1,4,0,0,0,29,2,0
19233,48,6,15376,14,6,0,10,1,4,1,0,22,34,39,0
19234,29,4,158,11,15,4,4,1,4,1,0,0,34,39,0
19235,3,4,17730,15,1,4,7,1,4,1,0,0,66,39,0
19236,5,4,11683,9,4,4,10,1,4,1,0,0,12,9,0
19237,17,4,3121,15,1,0,1,4,4,0,0,0,34,39,0
19238,38,4,3531,15,1,0,1,4,4,0,86,0,12,39,0
19239,8,4,8442,15,1,4,12,3,2,0,68,0,23,39,0
19240,22,4,1008,15,1,2,12,0,4,1,0,0,18,0,0
19241,24,4,9116,15,1,2,4,0,4,1,0,0,56,39,1
19242,38,4,6214,6,11,2,13,5,4,0,0,0,15,39,0
19243,7,6,17277,9,4,4,5,4,4,1,0,0,45,39,0
19244,21,7,16391,12,5,0,1,1,4,0,0,0,34,39,0
19245,31,7,18932,12,5,0,11,1,4,1,0,0,67,39,0
19246,15,4,13401,15,1,5,13,4,2,0,76,0,34,39,0
19247,38,4,9524,15,1,2,10,0,4,1,0,0,34,39,1
19248,27,4,10805,12,5,5,12,4,4,0,0,0,42,39,0
19249,19,2,1226,12,5,2,10,0,4,1,0,0,45,39,1
19250,39,7,13641,12,5,0,10,1,4,1,0,23,34,39,0
19251,22,4,14398,12,5,4,10,3,4,0,0,0,34,39,0
19252,12,6,13316,11,15,2,5,0,4,1,0,0,66,39,0
19253,17,4,16171,0,12,0,7,1,2,1,0,0,56,39,0
19254,15,4,9532,8,2,2,13,0,4,1,0,0,39,39,1
19255,27,4,10319,8,2,5,10,1,4,0,0,0,34,6,0
19256,53,6,5801,14,6,2,10,0,4,1,0,0,17,39,0
19257,18,1,14266,15,1,2,11,0,2,1,0,0,34,39,1
19258,36,4,21148,11,15,2,3,0,4,1,0,0,34,39,1
19259,30,7,53,11,15,2,1,5,4,0,0,0,34,39,1
19260,16,4,15515,15,1,2,14,0,4,1,0,0,56,29,0
19261,4,4,12766,1,13,2,7,0,4,1,0,0,34,39,0
19262,17,4,19432,11,15,2,5,0,4,1,0,0,56,39,1
19263,38,4,12671,6,11,4,6,2,2,1,0,0,30,39,0
19264,2,0,19146,15,1,4,0,3,4,0,0,0,1,39,0
19265,26,2,16127,15,1,0,1,1,4,0,98,0,12,26,0
19266,10,4,14734,9,4,4,13,1,4,0,0,0,34,39,0
19267,8,4,11669,11,15,4,1,1,4,1,0,0,34,39,0
19268,6,4,20771,15,1,4,12,3,4,0,0,0,17,39,0
19269,4,4,2604,15,1,4,1,3,4,0,0,26,28,39,0
19270,5,4,9273,15,1,4,14,1,4,0,0,0,16,39,0
19271,38,4,3117,11,15,0,4,1,4,0,0,0,56,39,0
19272,19,5,12021,14,6,2,10,0,4,1,0,0,75,39,1
19273,20,4,11975,9,4,2,10,0,4,1,0,0,93,39,1
19274,27,4,6935,12,5,0,12,1,4,1,0,0,16,20,0
19275,20,4,3025,11,15,0,14,1,4,1,0,0,34,39,0
19276,26,6,15686,11,15,2,3,0,4,1,0,0,34,39,0
19277,36,4,19599,15,1,2,10,5,4,0,0,0,16,39,0
19278,14,4,15891,11,15,5,8,1,4,1,0,0,34,39,0
19279,3,7,2243,15,1,4,10,3,4,0,0,0,6,39,0
19280,29,4,843,15,1,2,3,0,4,1,110,0,34,39,1
19281,14,4,1638,11,15,4,3,3,4,1,0,0,9,39,0
19282,25,4,17396,15,1,0,7,1,4,1,0,15,34,39,0
19283,10,4,8686,9,4,4,13,1,4,1,0,0,39,39,0
19284,9,4,19527,9,4,2,10,0,4,1,0,0,34,39,0
19285,37,6,777,9,4,2,4,5,4,0,0,42,28,39,1
19286,8,4,15021,15,1,2,1,0,4,1,0,0,39,39,0
19287,22,4,11655,11,15,2,14,0,4,1,0,0,45,39,1
19288,2,4,14679,2,14,4,6,3,0,1,0,0,12,39,0
19289,36,4,10974,8,2,2,3,0,2,1,0,0,34,39,1
19290,24,4,8234,11,15,4,3,1,4,1,0,0,38,39,0
19291,38,5,3262,9,4,2,12,0,4,1,0,0,56,39,1
19292,10,4,9782,9,4,4,4,1,4,1,0,0,45,39,0
19293,6,0,8531,11,15,4,0,1,4,1,0,0,23,39,0
19294,4,4,8757,11,15,4,1,3,4,0,0,0,28,39,0
19295,14,4,1558,11,15,2,8,0,4,1,0,0,34,39,0
19296,35,4,1549,9,4,2,4,0,4,1,118,0,45,39,1
19297,1,4,20272,1,13,4,12,3,3,0,0,0,12,0,0
19298,7,4,3587,9,4,4,4,4,4,1,0,0,34,39,1
19299,15,4,13964,11,15,2,7,0,4,1,0,0,34,39,0
19300,5,4,6495,11,15,4,6,3,4,1,0,0,34,39,0
19301,6,0,7176,11,15,4,0,4,2,0,0,0,34,39,0
19302,12,6,15611,11,15,4,5,1,4,1,0,0,34,39,0
19303,35,4,5049,1,13,0,7,1,2,0,0,0,12,39,0
19304,20,4,16346,11,15,2,3,0,4,1,0,0,34,39,0
19305,21,4,19305,15,1,2,7,0,4,1,0,0,56,39,0
19306,17,4,1793,15,1,0,1,4,4,0,0,0,34,39,0
19307,4,1,6761,15,1,4,13,3,2,1,0,0,12,39,0
19308,6,4,17549,11,15,2,6,0,2,1,0,0,34,0,0
19309,48,2,6732,15,1,6,1,1,4,0,0,0,28,39,0
19310,17,4,12079,11,15,2,4,0,4,1,0,38,39,39,1
19311,16,4,8326,11,15,2,3,0,4,1,0,0,39,39,0
19312,38,6,4462,12,5,2,10,0,4,1,107,0,34,39,1
19313,22,4,3593,9,4,2,10,5,4,0,0,0,12,39,1
19314,28,4,8783,9,4,2,4,0,4,1,0,0,42,0,0
19315,30,4,1330,7,3,5,1,4,4,0,0,0,52,39,0
19316,15,4,8483,10,7,4,10,1,4,1,0,0,34,39,1
19317,12,2,2035,12,5,4,10,3,1,1,0,0,34,36,0
19318,21,1,1923,9,4,2,10,0,4,1,80,0,34,39,0
19319,1,4,8730,1,13,4,12,3,2,0,0,0,74,39,0
19320,5,0,15777,15,1,4,0,3,4,1,0,0,45,39,0
19321,43,0,20954,11,15,2,0,0,4,1,0,0,34,39,0
19322,17,4,6718,15,1,2,14,0,2,1,0,55,34,39,0
19323,40,2,7758,15,1,2,6,0,2,1,107,0,34,39,1
19324,6,4,19003,12,5,4,12,1,4,0,0,0,12,39,0
19325,2,4,9550,11,15,4,6,2,4,1,0,0,34,39,0
19326,21,4,17280,15,1,4,14,1,4,1,0,0,34,39,0
19327,10,4,17460,2,14,2,5,3,4,1,0,0,50,39,0
19328,2,4,5650,11,15,4,12,3,4,1,0,0,12,39,0
19329,24,0,16208,4,9,2,0,0,4,1,0,0,34,26,0
19330,35,0,12157,11,15,2,0,0,4,1,0,0,28,39,0
19331,9,4,6237,4,9,5,3,1,3,1,0,0,28,26,0
19332,20,4,1276,15,1,2,4,0,4,1,0,0,34,39,0
19333,8,4,11202,9,4,4,4,2,4,0,0,0,17,39,0
19334,29,5,10321,12,5,2,12,0,4,1,0,42,56,39,1
19335,27,4,17984,11,15,0,1,4,4,0,0,0,34,39,1
19336,53,4,20416,11,15,2,3,0,4,1,0,0,30,39,0
19337,15,5,17377,8,2,2,4,0,4,1,0,0,34,39,0
19338,7,4,20988,1,13,4,7,1,4,0,0,0,34,39,0
19339,21,4,336,15,1,2,12,0,4,1,0,0,34,39,0
19340,26,2,17142,12,5,2,10,0,4,1,0,0,34,39,1
19341,28,4,10424,15,1,2,6,0,4,1,0,0,34,11,1
19342,39,7,854,11,15,2,1,0,4,1,0,0,34,39,0
19343,8,7,4164,15,1,2,11,0,4,1,0,0,34,39,0
19344,20,6,6661,14,6,2,10,0,4,1,0,0,39,39,1
19345,39,4,9367,15,1,2,4,0,4,1,0,0,34,39,1
19346,36,7,8444,12,5,0,10,1,4,0,0,0,34,39,0
19347,13,4,852,0,12,2,14,0,4,1,0,0,50,39,0
19348,0,4,21372,0,12,4,8,3,4,1,0,0,5,39,0
19349,14,4,9166,11,15,2,14,0,4,1,0,0,45,39,0
19350,46,6,16637,9,4,2,10,0,1,1,0,42,25,3,1
19351,21,4,2591,8,2,0,3,4,4,1,0,0,34,39,0
19352,3,4,8522,15,1,4,8,3,4,0,0,0,7,39,0
19353,14,4,2255,11,15,0,14,1,4,1,0,0,34,39,0
19354,2,4,13239,11,15,4,12,3,4,0,0,0,34,39,0
19355,7,4,10772,15,1,4,3,4,4,1,0,0,45,39,0
19356,29,4,4225,11,15,2,6,0,2,1,0,0,34,39,0
19357,30,6,10495,12,5,2,4,0,4,1,0,0,39,39,0
19358,7,4,9542,8,2,2,3,0,4,1,0,0,34,39,0
19359,15,4,12746,9,4,2,4,0,4,1,0,0,37,39,1
19360,12,4,4633,11,15,4,7,1,4,1,65,0,34,7,0
19361,2,4,8327,15,1,4,8,3,4,0,0,0,3,39,0
19362,11,4,6291,8,2,2,13,0,4,1,0,0,66,39,1
19363,6,2,15701,11,15,4,5,1,4,1,0,0,34,31,0
19364,32,4,12921,15,1,0,3,1,4,0,0,0,34,39,0
19365,5,4,4694,15,1,4,12,2,4,1,0,0,31,39,0
19366,8,4,5042,9,4,4,13,1,4,1,0,0,34,39,0
19367,10,4,16846,11,15,5,8,4,4,0,0,0,45,39,0
19368,24,4,10619,11,15,4,12,3,4,1,0,0,34,39,0
19369,12,4,1160,3,8,2,8,0,4,1,0,0,34,0,0
19370,46,5,10739,11,15,2,4,0,4,1,0,0,34,39,1
19371,43,4,6536,11,15,6,6,1,4,0,0,0,34,39,0
19372,36,2,12971,14,6,0,10,1,4,0,0,0,45,39,0
19373,3,0,2106,15,1,4,0,3,4,1,0,0,23,39,0
19374,5,4,9070,6,11,4,6,2,4,1,0,0,23,39,0
19375,33,4,17043,11,15,2,4,0,4,1,0,0,34,39,0
19376,12,4,19256,8,2,2,1,0,4,1,0,0,34,39,0
19377,0,4,5175,1,13,4,6,3,4,1,0,0,12,29,0
19378,31,6,13199,7,3,2,10,0,4,1,0,0,34,39,0
19379,14,4,21129,15,1,4,1,2,4,1,0,0,34,39,0
19380,26,4,21128,9,4,2,4,0,4,1,0,0,39,39,1
19381,10,2,19944,9,4,4,10,1,0,0,65,0,37,39,0
19382,19,4,4098,9,4,0,12,2,1,0,0,0,34,35,0
19383,8,7,4076,15,1,4,13,1,2,1,0,0,34,39,0
19384,18,4,1009,11,15,2,12,0,4,1,0,0,34,39,0
19385,16,4,14587,11,15,5,8,4,4,0,0,0,34,3,0
19386,33,4,11507,11,15,2,7,0,4,1,0,0,53,39,0
19387,22,4,18530,6,11,2,6,0,4,1,0,0,34,39,0
19388,25,4,4306,7,3,6,13,4,4,0,0,0,16,39,0
19389,21,4,11198,9,4,4,4,4,4,0,0,0,34,5,0
19390,2,4,9463,11,15,4,12,3,4,0,0,0,28,39,0
19391,24,5,20341,14,6,2,10,0,4,1,0,0,39,8,1
19392,15,4,13596,9,4,2,4,5,4,0,0,0,34,39,1
19393,25,7,15979,15,1,2,4,5,4,0,0,0,34,39,1
19394,47,7,356,15,1,5,1,1,4,0,0,0,61,39,0
19395,17,4,13776,7,3,2,12,0,2,1,0,39,45,39,1
19396,22,5,2080,12,5,0,4,1,1,1,0,0,93,24,1
19397,25,4,3403,5,10,2,8,2,1,0,0,0,42,0,0
19398,32,5,20867,15,1,2,3,0,1,1,0,0,51,39,1
19399,21,6,12198,6,11,2,3,0,4,1,0,0,34,26,0
19400,7,2,1445,9,4,4,1,3,2,0,0,0,19,39,0
19401,58,0,10767,9,4,6,0,1,4,0,0,0,55,39,0
19402,20,4,10255,11,15,4,6,4,2,0,0,0,23,39,0
19403,12,4,12510,8,2,2,7,0,4,1,0,38,42,39,1
19404,14,4,21448,11,15,0,4,4,4,0,0,0,34,39,0
19405,18,4,10630,11,15,2,3,0,4,1,0,0,34,39,0
19406,37,4,1951,15,1,2,3,0,4,1,0,0,34,39,1
19407,3,4,13080,15,1,4,8,3,4,1,0,0,28,39,0
19408,34,6,16727,11,15,5,8,4,4,0,0,0,12,39,0
19409,8,4,9313,0,12,2,3,0,4,1,0,0,34,26,0
19410,21,6,8903,11,15,2,3,0,4,1,0,0,56,39,0
19411,46,6,6582,11,15,2,3,0,4,1,38,0,12,39,0
19412,72,4,19120,12,5,4,4,1,2,1,0,0,45,39,1
19413,21,4,12833,6,11,2,14,0,2,1,0,0,34,39,0
19414,10,2,9744,12,5,4,10,3,4,1,0,0,28,39,0
19415,39,4,545,11,15,0,1,1,4,0,0,0,34,39,0
19416,46,4,2675,11,15,2,10,0,4,1,0,0,39,39,0
19417,24,5,3826,9,4,2,4,0,4,1,0,0,28,39,1
19418,35,4,7958,15,1,2,4,0,4,1,0,29,56,39,0
19419,36,2,10287,15,1,2,8,0,4,1,0,0,28,39,0
19420,8,4,12284,9,4,4,12,1,4,1,65,0,42,39,0
19421,4,4,12459,11,15,4,1,3,4,1,0,0,34,39,0
19422,29,4,6864,12,5,0,10,4,4,0,102,0,45,39,0
19423,7,4,11173,15,1,4,8,1,4,1,0,0,39,39,0
19424,13,4,20419,11,15,2,3,0,4,1,0,0,56,39,0
19425,33,4,8222,9,4,0,4,4,4,0,0,0,34,39,0
19426,8,1,3463,11,15,4,1,3,2,1,0,0,34,39,0
19427,28,4,104,12,5,2,4,0,4,1,19,0,56,9,1
19428,33,6,9320,11,15,2,5,0,4,1,0,0,78,39,1
19429,23,4,18438,15,1,2,10,0,4,1,0,0,34,39,1
19430,20,4,18505,7,3,0,4,1,4,0,0,0,34,39,0
19431,10,6,4183,15,1,2,14,2,3,1,0,0,45,7,1
19432,16,1,17658,11,15,4,1,3,4,0,0,0,23,39,0
19433,44,4,20800,15,1,2,13,0,4,1,0,0,17,39,0
19434,9,1,13727,15,1,2,1,0,2,1,0,0,34,39,0
19435,14,4,7986,11,15,0,7,2,4,1,0,0,34,39,0
19436,42,4,5589,9,4,2,4,0,4,1,0,42,45,39,1
19437,3,4,259,15,1,4,1,3,4,0,0,0,28,39,0
19438,28,2,8584,9,4,4,4,1,4,1,0,0,34,39,0
19439,18,4,9680,2,14,5,7,4,4,0,0,0,34,39,0
19440,35,4,15107,15,1,0,4,4,4,0,0,0,34,39,0
19441,10,4,741,11,15,5,3,4,2,1,0,0,34,39,0
19442,33,6,17552,9,4,2,12,0,4,1,0,0,56,39,0
19443,23,4,8189,11,15,2,6,0,4,1,0,0,40,39,0
19444,4,4,10073,11,15,4,1,3,4,0,0,0,34,5,0
19445,9,4,12467,8,2,4,8,1,4,0,0,0,34,39,0
19446,24,2,7777,9,4,2,10,5,2,0,0,0,34,39,1
19447,7,4,4923,9,4,4,12,1,4,0,0,0,34,39,0
19448,1,4,7105,1,13,4,12,3,4,0,0,0,12,39,0
19449,15,4,4288,9,4,0,11,1,2,1,0,0,56,39,1
19450,10,4,1125,3,8,4,8,3,3,1,0,0,28,6,0
19451,19,4,1218,8,2,2,1,0,4,1,0,0,34,39,1
19452,4,4,20180,15,1,4,1,1,4,1,0,0,39,39,0
19453,30,0,6027,11,15,2,0,0,4,1,78,0,34,0,0
19454,3,0,20755,11,15,2,0,5,4,0,0,0,39,39,0
19455,2,4,13104,11,15,4,6,3,4,1,0,0,12,39,0
19456,5,0,13403,15,1,4,0,3,4,1,0,0,34,39,0
19457,24,6,12686,12,5,0,6,4,4,1,0,0,34,29,0
19458,21,4,19556,9,4,2,4,0,4,1,0,0,45,39,1
19459,4,4,19318,11,15,4,8,4,4,0,0,0,34,39,0
19460,53,4,3256,8,2,2,7,0,4,1,115,0,45,39,1
19461,17,4,17452,11,15,2,14,0,4,1,0,0,34,39,0
19462,10,0,2450,8,2,2,0,5,0,0,0,0,34,39,1
19463,25,5,17157,5,10,0,3,4,4,1,0,0,17,39,0
19464,28,4,1899,11,15,6,3,4,2,0,0,0,34,39,0
19465,37,4,14430,9,4,2,4,0,4,1,0,0,39,39,1
19466,28,4,4719,11,15,2,3,0,1,1,0,0,34,40,0
19467,32,5,12271,15,1,2,3,0,4,1,0,0,39,39,1
19468,6,4,14850,9,4,2,10,0,4,1,0,0,34,39,0
19469,1,0,13015,15,1,4,0,3,2,0,0,17,34,1,0
19470,9,4,4240,15,1,4,7,1,1,1,0,0,39,39,1
19471,23,4,16734,0,12,0,7,1,4,0,0,0,28,39,0
19472,3,4,10838,11,15,4,6,1,4,1,0,0,34,39,0
19473,22,6,4082,11,15,4,3,3,4,1,0,0,34,39,0
19474,6,0,19760,15,1,4,0,1,4,0,0,0,3,39,0
19475,53,4,1875,11,15,2,1,5,4,0,0,0,44,39,0
19476,26,4,2565,9,4,0,8,1,4,0,0,0,34,39,0
19477,39,4,15449,0,12,2,12,0,4,1,0,0,34,39,0
19478,39,4,16740,15,1,0,8,1,4,1,0,0,23,39,0
19479,30,4,18207,14,6,2,4,0,4,1,0,0,39,39,1
19480,59,5,1783,6,11,2,10,0,4,1,0,0,34,39,0
19481,26,6,2485,9,4,2,3,0,4,1,0,0,34,39,1
19482,3,0,5000,15,1,4,0,3,4,0,0,0,34,39,0
19483,45,4,11037,11,15,2,1,0,4,1,0,0,34,39,1
19484,25,2,21390,11,15,2,4,0,4,1,0,0,56,39,1
19485,23,2,16464,12,5,0,10,4,4,0,0,0,38,39,0
19486,42,6,20113,5,10,2,12,0,4,1,0,0,79,39,0
19487,45,6,6976,5,10,2,3,0,4,1,0,0,1,39,0
19488,48,4,21256,15,1,0,1,1,4,0,0,0,34,39,0
19489,42,4,21430,0,12,2,3,0,4,1,0,0,34,39,1
19490,23,4,4965,15,1,2,13,0,4,1,0,0,50,39,1
19491,31,4,10353,15,1,0,4,1,4,0,0,0,34,39,0
19492,18,4,7513,11,15,4,7,3,4,1,0,0,34,39,0
19493,13,4,4242,11,15,4,8,1,4,1,0,0,34,33,0
19494,41,0,19242,9,4,2,0,0,4,1,0,0,66,39,0
19495,4,0,17438,15,1,4,0,3,2,0,0,0,34,39,0
19496,20,7,1510,9,4,4,10,2,4,1,0,0,34,39,0
19497,40,4,2518,3,8,2,6,0,4,1,0,0,14,39,0
19498,43,4,2822,4,9,2,3,0,4,1,0,0,34,26,0
19499,29,7,13563,10,7,2,10,0,4,1,110,0,39,39,1
19500,19,4,739,11,15,0,1,4,4,0,0,0,34,39,0
19501,19,4,21189,9,4,4,3,1,4,1,0,0,28,39,0
19502,21,4,10250,11,15,2,1,5,4,0,0,0,29,39,1
